sample_id,onset,offset,label,new_category,category_name,index,haveBGM
23158,0.0,10.0,359,81,singing,20155,0
1764,0.0,10.0,319,63,wrestling,1481,0
19534,0.0,10.0,359,81,singing,17004,0
15929,0.0,10.0,232,54,cleaning a washing machine,13862,0
21064,0.0,10.0,353,79,watching a concert,18308,0
8529,4.6,6.55,232,54,cleaning a washing machine,7408,0
21729,0.0,10.0,346,74,playing drum,18885,0
25272,0.02,10.0,349,77,playing suona,22006,0
6470,0.0,10.0,196,49,Playing the cello,5620,0
16793,0.0,10.0,92,30,playing konghou,14612,0
18513,0.0,6.96,48,11,flying remote control drone,16089,0
23298,0.0,10.0,81,27,playing erhu,20280,0
9483,0.0,10.0,108,38,playing fingerstyle guitar,8239,0
26971,5.29,10.0,196,49,Playing the cello,23481,0
2628,1.39,10.0,348,76,playing piano,2247,0
13015,3.4,10.0,148,46,piercing a balloon,11345,0
26007,0.0,8.32,120,42,playing melodica,22652,0
16799,0.0,9.98,10,2,playing ukulele ,14617,0
19955,1.92,10.0,120,42,playing melodica,17369,0
9361,3.49,6.51,148,46,piercing a balloon,8132,0
22700,0.0,10.0,14,5,operating a remote control car (excluding drifting/racing),19750,0
11447,0.0,10.0,13,4,twisting balloons,9971,0
2944,1.4,10.0,36,9,modifying car,2541,0
22725,5.49,10.0,105,36,using a massage gun,19774,0
3748,0.0,9.61,307,60,playing tennis,3236,0
20670,0.0,10.0,388,83,whistling,17971,0
11270,0.0,10.0,93,31,playing guqin,9811,0
14910,0.01,10.0,57,17,scraping putty/cement,12981,0
2368,0.0,10.0,352,78,performing traditional Chinese opera,2014,0
23343,0.0,6.29,37,10,laser engraving,20317,0
8884,3.4,10.0,307,60,playing tennis,7714,0
1518,0.0,10.0,353,79,watching a concert,1287,0
4248,0.0,10.0,353,79,watching a concert,3664,0
12581,0.0,10.0,349,77,playing suona,10966,0
6328,0.0,9.28,74,22,milking sheep,5489,0
11,0.42,10.0,352,78,performing traditional Chinese opera,9,0
2181,0.0,10.0,145,45,baby drinking milk,1856,0
22130,0.0,5.14,93,31,playing guqin,19237,0
8796,0.0,10.0,54,14,cleaning carpet,7642,0
2697,0.0,10.0,92,30,playing konghou,2314,0
27122,0.0,10.0,12,3,carving with hand tools,23618,0
11189,0.0,10.0,92,30,playing konghou,9743,0
18974,0.0,10.0,344,73,launching a racket,16504,0
2663,0.0,7.41,86,29,playing guzheng,2281,0
6514,0.0,10.0,93,31,playing guqin,5661,0
16510,0.0,10.0,108,38,playing fingerstyle guitar,14356,0
12586,0.0,10.0,131,43,practicing equestrianism,10971,0
11921,3.08,10.0,37,10,laser engraving,10372,0
18416,0.0,10.0,113,39,meowing,16011,0
1409,0.0,10.0,352,78,performing traditional Chinese opera,1199,0
15329,0.0,10.0,54,14,cleaning carpet,13352,0
21863,0.0,10.0,359,81,singing,19004,0
19682,0.0,10.0,346,74,playing drum,17133,0
1694,0.0,10.0,102,34,playing hulusi,1419,0
5641,0.0,10.0,84,28,playing hang (instrument),4872,0
2384,0.0,10.0,120,42,playing melodica,2030,0
20681,0.0,10.0,358,80,performing a duet,17982,0
12252,0.0,10.0,116,40,train running,10672,0
21403,0.0,10.0,10,2,playing ukulele ,18602,0
18322,0.0,10.0,348,76,playing piano,15924,0
9078,0.0,10.0,349,77,playing suona,7883,0
5946,0.0,10.0,148,46,piercing a balloon,5150,0
10209,0.0,10.0,36,9,modifying car,8900,0
11876,0.0,10.0,86,29,playing guzheng,10336,0
18702,6.99,9.86,338,69,scratching on a cat scratching board,16250,0
21879,0.19,10.0,84,28,playing hang (instrument),19017,0
3139,0.0,10.0,388,83,whistling,2705,0
1366,0.0,6.67,78,25,harvesting rice,1159,0
7160,0.0,9.96,56,16,mixing cement/concrete,6221,0
20232,0.0,10.0,353,79,watching a concert,17612,0
5991,0.0,10.0,12,3,carving with hand tools,5195,0
7282,0.0,10.0,359,81,singing,6327,0
23295,0.0,10.0,102,34,playing hulusi,20277,0
17847,0.0,10.0,92,30,playing konghou,15512,0
16168,0.0,10.0,118,41,playing harmonica,14064,0
8559,0.0,6.41,74,22,milking sheep,7435,0
20951,0.0,10.0,5,1,playing bamboo flute ,18213,0
9711,2.14,10.0,352,78,performing traditional Chinese opera,8451,0
5770,0.0,10.0,352,78,performing traditional Chinese opera,4991,0
17166,0.0,7.64,240,56,laser beam welding,14912,0
2074,0.0,10.0,5,1,playing bamboo flute ,1761,0
10225,0.0,10.0,343,72,plane taking off,8916,0
789,0.0,10.0,241,57,moving with forklift,664,0
6631,0.0,10.0,108,38,playing fingerstyle guitar,5761,0
12584,0.0,10.0,131,43,practicing equestrianism,10969,0
14406,0.0,10.0,118,41,playing harmonica,12549,0
18642,0.0,10.0,120,42,playing melodica,16195,0
20774,1.44,10.0,84,28,playing hang (instrument),18063,0
23925,0.0,10.0,12,3,carving with hand tools,20835,0
26305,0.0,10.0,118,41,playing harmonica,22905,0
16328,0.0,10.0,353,79,watching a concert,14191,0
6086,0.0,10.0,349,77,playing suona,5267,0
17682,0.0,10.0,349,77,playing suona,15361,0
16755,0.0,10.0,145,45,baby drinking milk,14580,0
15038,0.0,9.96,388,83,whistling,13094,0
14498,0.0,6.68,49,12,drifting car,12630,0
18675,0.0,10.0,106,37,playing djembe,16225,0
16542,0.0,10.0,108,38,playing fingerstyle guitar,14384,0
5795,0.0,10.0,49,12,drifting car,5016,0
2710,0.0,10.0,360,82,shaving head,2326,0
15669,0.0,10.0,100,33,carving wood,13639,0
9062,0.0,10.0,349,77,playing suona,7869,0
19590,0.0,10.0,5,1,playing bamboo flute ,17052,0
1389,0.0,6.98,228,52,mowing a lawn,1182,0
11192,0.0,10.0,133,44,tap dancing,9746,0
14345,0.0,10.0,353,79,watching a concert,12504,0
21610,0.0,10.0,203,51,using a sewing machine,18788,0
7542,2.04,7.97,199,50,arc welding,6568,0
11634,0.0,10.0,93,31,playing guqin,10131,0
14421,4.51,10.0,359,81,singing,12564,0
27826,0.22,10.0,116,40,train running,24227,0
22848,0.0,10.0,92,30,playing konghou,19881,0
18924,0.0,10.0,342,71,feeding a cat,16455,0
1098,0.0,1.3,358,80,performing a duet,917,0
11905,0.0,10.0,344,73,launching a racket,10361,0
3912,0.0,10.0,4,0,playing flute ,3373,0
26721,0.0,10.0,84,28,playing hang (instrument),23270,0
26403,0.0,10.0,349,77,playing suona,22998,0
24301,0.0,10.0,347,75,playing mbira,21165,0
2065,0.0,9.33,86,29,playing guzheng,1752,0
9156,0.0,10.0,80,26,water truck sprinkling water,7957,0
20658,0.0,10.0,343,72,plane taking off,17960,0
19277,0.0,10.0,4,0,playing flute ,16771,0
16996,0.0,10.0,349,77,playing suona,14773,0
23743,0.79,10.0,348,76,playing piano,20667,0
1939,0.17,10.0,346,74,playing drum,1643,0
6843,0.0,10.0,86,29,playing guzheng,5942,0
7059,0.0,10.0,5,1,playing bamboo flute ,6130,0
2350,0.0,10.0,151,47,harvesting crops by machines,1998,0
5363,0.0,5.61,86,29,playing guzheng,4629,0
20541,0.01,10.0,359,81,singing,17858,0
9587,0.0,10.0,92,30,playing konghou,8337,0
3068,0.17,10.0,104,35,fingerboarding,2644,0
14980,1.17,10.0,199,50,arc welding,13041,0
7892,0.0,9.54,81,27,playing erhu,6870,0
20070,0.05,10.0,108,38,playing fingerstyle guitar,17464,0
5299,0.0,10.0,86,29,playing guzheng,4571,0
17684,0.0,10.0,353,79,watching a concert,15363,0
14176,0.0,10.0,108,38,playing fingerstyle guitar,12353,0
23180,0.0,10.0,349,77,playing suona,20173,0
21472,3.68,10.0,347,75,playing mbira,18667,0
14039,0.0,10.0,120,42,playing melodica,12233,0
1333,0.0,10.0,358,80,performing a duet,1128,0
4298,0.0,10.0,349,77,playing suona,3711,0
20985,0.0,10.0,342,71,feeding a cat,18240,0
12197,0.0,10.0,305,58,playing table tennis,10617,0
22639,0.0,9.99,5,1,playing bamboo flute ,19691,0
13664,4.45,10.0,104,35,fingerboarding,11898,0
26561,1.83,10.0,347,75,playing mbira,23135,0
6517,0.0,10.0,93,31,playing guqin,5664,0
7000,0.0,10.0,93,31,playing guqin,6076,0
478,0.02,10.0,397,84,clubbing,391,0
14635,0.2,10.0,102,34,playing hulusi,12748,0
8674,0.0,9.95,352,78,performing traditional Chinese opera,7534,0
25117,0.01,10.0,346,74,playing drum,21883,0
7528,0.0,10.0,118,41,playing harmonica,6556,0
17348,0.0,10.0,133,44,tap dancing,15066,0
11280,0.0,10.0,92,30,playing konghou,9821,0
2612,0.0,10.0,4,0,playing flute ,2232,0
6366,0.0,10.0,196,49,Playing the cello,5522,0
3684,0.0,10.0,102,34,playing hulusi,3176,0
1886,0.0,10.0,196,49,Playing the cello,1593,0
25936,0.0,10.0,108,38,playing fingerstyle guitar,22587,0
16921,0.0,10.0,348,76,playing piano,14709,0
10150,0.0,9.95,341,70,panda eating bamboo,8850,0
25699,0.0,10.0,353,79,watching a concert,22378,0
5830,0.0,9.99,12,3,carving with hand tools,5049,0
20285,0.0,10.0,360,82,shaving head,17659,0
3882,0.0,10.0,348,76,playing piano,3349,0
21992,0.0,10.0,348,76,playing piano,19112,0
21628,0.0,10.0,10,2,playing ukulele ,18806,0
228,0.0,10.0,69,20,auto racing,183,0
9588,0.0,10.0,92,30,playing konghou,8338,0
14007,0.0,10.0,84,28,playing hang (instrument),12204,0
9152,0.0,10.0,80,26,water truck sprinkling water,7953,0
10712,2.03,10.0,348,76,playing piano,9334,0
14632,0.0,10.0,353,79,watching a concert,12745,0
27911,3.38,6.62,359,81,singing,24304,0
23178,0.0,9.96,360,82,shaving head,20171,0
23146,0.0,10.0,10,2,playing ukulele ,20144,0
15045,0.0,10.0,397,84,clubbing,13100,0
25172,0.0,10.0,76,23,feeding dogs,21933,0
8230,0.0,10.0,84,28,playing hang (instrument),7149,0
21059,0.0,10.0,116,40,train running,18303,0
9461,0.0,10.0,352,78,performing traditional Chinese opera,8218,0
16015,0.0,7.47,37,10,laser engraving,13933,0
17443,0.0,10.0,69,20,auto racing,15149,0
25993,0.0,9.79,352,78,performing traditional Chinese opera,22638,0
25935,0.0,10.0,108,38,playing fingerstyle guitar,22586,0
3360,0.0,1.72,306,59,playing volleyball,2897,0
20639,0.0,10.0,5,1,playing bamboo flute ,17947,0
13361,2.51,10.0,81,27,playing erhu,11636,0
8190,0.0,10.0,108,38,playing fingerstyle guitar,7114,0
8654,0.0,10.0,358,80,performing a duet,7518,0
14649,0.0,10.0,353,79,watching a concert,12760,0
15227,0.0,10.0,203,51,using a sewing machine,13260,0
11830,0.0,10.0,133,44,tap dancing,10297,0
23409,3.23,10.0,120,42,playing melodica,20376,0
1182,0.0,10.0,358,80,performing a duet,996,0
13200,0.0,10.0,319,63,wrestling,11503,0
25828,0.0,3.0,397,84,clubbing,22489,0
15317,0.0,10.0,93,31,playing guqin,13340,0
18574,0.0,10.0,349,77,playing suona,16133,0
19175,0.0,10.0,305,58,playing table tennis,16681,0
27534,0.0,10.0,108,38,playing fingerstyle guitar,23976,0
7290,0.0,10.0,359,81,singing,6334,0
14329,0.29,9.71,99,32,blowing bubbles,12491,0
18504,0.0,10.0,93,31,playing guqin,16080,0
22172,0.0,10.0,353,79,watching a concert,19278,0
21110,0.02,5.99,69,20,auto racing,18339,0
7695,0.0,10.0,118,41,playing harmonica,6699,0
11260,0.0,8.94,359,81,singing,9802,0
6144,0.0,10.0,358,80,performing a duet,5321,0
25081,0.0,10.0,348,76,playing piano,21849,0
4472,0.0,10.0,346,74,playing drum,3851,0
8692,0.0,10.0,92,30,playing konghou,7550,0
14240,0.0,10.0,93,31,playing guqin,12409,0
15853,0.0,10.0,349,77,playing suona,13804,0
16052,0.27,10.0,93,31,playing guqin,13965,0
27326,0.0,10.0,84,28,playing hang (instrument),23791,0
15232,0.0,10.0,86,29,playing guzheng,13265,0
18172,0.0,10.0,84,28,playing hang (instrument),15798,0
20062,0.0,10.0,358,80,performing a duet,17457,0
16214,0.0,10.0,69,20,auto racing,14100,0
16960,0.0,10.0,196,49,Playing the cello,14748,0
7412,0.0,10.0,358,80,performing a duet,6450,0
25538,0.0,10.0,108,38,playing fingerstyle guitar,22235,0
22857,0.0,3.94,398,85,setting off fireworks and firecrackers,19890,0
16439,0.0,10.0,93,31,playing guqin,14288,0
25992,0.21,10.0,352,78,performing traditional Chinese opera,22637,0
19072,0.0,10.0,92,30,playing konghou,16587,0
23279,0.0,10.0,352,78,performing traditional Chinese opera,20262,0
9778,0.0,10.0,310,61,skateboarding,8512,0
9146,2.31,10.0,108,38,playing fingerstyle guitar,7947,0
18976,0.0,10.0,344,73,launching a racket,16506,0
16322,0.0,10.0,346,74,playing drum,14185,0
15077,0.09,9.91,148,46,piercing a balloon,13123,0
4198,0.0,10.0,52,13,brushing teeth,3616,0
10158,0.0,10.0,346,74,playing drum,8858,0
19334,0.0,10.0,118,41,playing harmonica,16822,0
12679,2.14,10.0,108,38,playing fingerstyle guitar,11051,0
12065,0.0,10.0,231,53,cleaning with a robot vacuum,10500,0
13275,1.5,10.0,120,42,playing melodica,11559,0
22103,0.0,10.0,133,44,tap dancing,19211,0
12199,0.0,10.0,305,58,playing table tennis,10619,0
8614,0.0,10.0,346,74,playing drum,7485,0
25312,0.0,10.0,359,81,singing,22041,0
2068,0.0,10.0,196,49,Playing the cello,1755,0
4642,0.0,9.7,199,50,arc welding,4007,0
13711,0.0,10.0,81,27,playing erhu,11939,0
9265,0.0,10.0,343,72,plane taking off,8050,0
25494,0.0,10.0,307,60,playing tennis,22194,0
26530,0.06,10.0,36,9,modifying car,23105,0
15334,0.0,10.0,310,61,skateboarding,13357,0
5847,0.0,10.0,12,3,carving with hand tools,5064,0
6880,0.0,8.05,108,38,playing fingerstyle guitar,5973,0
24303,0.0,10.0,347,75,playing mbira,21167,0
11975,1.74,10.0,10,2,playing ukulele ,10422,0
20820,0.0,10.0,84,28,playing hang (instrument),18102,0
4214,0.0,10.0,348,76,playing piano,3631,0
8420,0.76,10.0,93,31,playing guqin,7313,0
2018,0.51,10.0,359,81,singing,1715,0
21155,0.0,6.87,348,76,playing piano,18377,0
10728,0.0,10.0,358,80,performing a duet,9350,0
12193,0.0,10.0,306,59,playing volleyball,10613,0
2457,0.0,10.0,346,74,playing drum,2095,0
20787,0.0,10.0,49,12,drifting car,18076,0
15451,0.0,10.0,358,80,performing a duet,13464,0
24835,0.0,10.0,92,30,playing konghou,21633,0
18589,0.0,10.0,199,50,arc welding,16148,0
17271,2.64,10.0,232,54,cleaning a washing machine,15002,0
7060,0.0,10.0,5,1,playing bamboo flute ,6131,0
11493,0.0,10.0,353,79,watching a concert,10012,0
21649,0.0,10.0,10,2,playing ukulele ,18822,0
12888,0.0,10.0,10,2,playing ukulele ,11234,0
22769,0.0,10.0,307,60,playing tennis,19814,0
26029,0.0,10.0,342,71,feeding a cat,22671,0
11027,0.0,9.91,131,43,practicing equestrianism,9616,0
27262,0.0,2.51,116,40,train running,23733,0
18959,0.0,10.0,69,20,auto racing,16489,0
17694,0.0,10.0,106,37,playing djembe,15373,0
25103,0.0,10.0,196,49,Playing the cello,21871,0
11829,0.0,10.0,133,44,tap dancing,10296,0
14754,0.0,4.69,307,60,playing tennis,12851,0
27069,0.0,9.07,116,40,train running,23576,0
11154,0.86,9.13,148,46,piercing a balloon,9720,0
6835,0.0,10.0,310,61,skateboarding,5934,0
5635,0.0,10.0,12,3,carving with hand tools,4866,0
22523,0.0,10.0,86,29,playing guzheng,19583,0
22303,0.0,9.99,398,85,setting off fireworks and firecrackers,19389,0
5433,0.0,4.4,78,25,harvesting rice,4696,0
10122,0.0,10.0,54,14,cleaning carpet,8824,0
5024,0.0,8.04,349,77,playing suona,4349,0
21952,0.0,10.0,81,27,playing erhu,19075,0
20940,0.0,10.0,388,83,whistling,18203,0
19718,0.0,10.0,92,30,playing konghou,17167,0
26928,0.0,10.0,78,25,harvesting rice,23444,0
19556,2.83,9.97,199,50,arc welding,17023,0
25473,0.0,10.0,10,2,playing ukulele ,22178,0
17357,0.0,10.0,196,49,Playing the cello,15072,0
3936,3.95,10.0,5,1,playing bamboo flute ,3392,0
12574,0.0,10.0,118,41,playing harmonica,10960,0
12528,0.0,10.0,358,80,performing a duet,10923,0
3183,1.47,8.54,52,13,brushing teeth,2745,0
17680,1.45,10.0,81,27,playing erhu,15359,0
14520,0.0,10.0,307,60,playing tennis,12648,0
25700,0.0,10.0,80,26,water truck sprinkling water,22379,0
6751,0.0,6.4,358,80,performing a duet,5866,0
9794,1.38,8.62,319,63,wrestling,8527,0
14344,0.0,10.0,353,79,watching a concert,12503,0
2500,0.0,10.0,86,29,playing guzheng,2134,0
14691,0.0,10.0,241,57,moving with forklift,12796,0
18396,0.0,10.0,116,40,train running,15991,0
8579,0.0,10.0,306,59,playing volleyball,7453,0
15529,0.0,10.0,307,60,playing tennis,13528,0
26705,0.0,10.0,108,38,playing fingerstyle guitar,23256,0
16802,0.0,10.0,349,77,playing suona,14620,0
1887,0.0,10.0,196,49,Playing the cello,1594,0
19405,0.0,10.0,113,39,meowing,16888,0
9334,0.0,1.99,358,80,performing a duet,8107,0
21122,0.0,10.0,334,67,shooting with a slingshot,18349,0
20955,0.0,10.0,352,78,performing traditional Chinese opera,18217,0
11883,0.12,10.0,359,81,singing,10343,0
19149,0.0,10.0,19,6,riding a motorcycle (excluding drifting),16655,0
18136,0.0,10.0,106,37,playing djembe,15771,0
18781,0.0,10.0,349,77,playing suona,16325,0
12292,0.0,10.0,81,27,playing erhu,10710,0
19176,0.0,8.15,305,58,playing table tennis,16682,0
12049,0.0,9.86,76,23,feeding dogs,10486,0
27621,0.0,10.0,108,38,playing fingerstyle guitar,24048,0
21160,0.0,10.0,307,60,playing tennis,18382,0
1918,0.0,10.0,398,85,setting off fireworks and firecrackers,1624,0
14203,2.03,10.0,84,28,playing hang (instrument),12374,0
3678,0.0,10.0,358,80,performing a duet,3171,0
15727,0.0,10.0,108,38,playing fingerstyle guitar,13690,0
14916,0.0,10.0,13,4,twisting balloons,12987,0
25276,0.0,10.0,349,77,playing suona,22010,0
2066,4.75,10.0,196,49,Playing the cello,1753,0
8073,1.02,10.0,118,41,playing harmonica,7016,0
16703,0.0,10.0,352,78,performing traditional Chinese opera,14532,0
12613,0.0,10.0,358,80,performing a duet,10993,0
25281,0.0,10.0,346,74,playing drum,22015,0
17798,0.0,10.0,19,6,riding a motorcycle (excluding drifting),15468,0
24288,0.35,9.66,74,22,milking sheep,21152,0
20035,4.0,10.0,105,36,using a massage gun,17430,0
4265,2.77,10.0,102,34,playing hulusi,3681,0
1206,0.0,10.0,93,31,playing guqin,1018,0
26807,2.43,10.0,118,41,playing harmonica,23341,0
763,0.0,10.0,346,74,playing drum,644,0
22030,1.38,10.0,5,1,playing bamboo flute ,19146,0
23665,3.5,6.5,60,18,using a jack,20598,0
4074,0.0,10.0,81,27,playing erhu,3499,0
5105,1.76,8.24,199,50,arc welding,4415,0
15000,0.0,10.0,81,27,playing erhu,13061,0
21808,0.0,10.0,10,2,playing ukulele ,18956,0
19584,0.0,10.0,346,74,playing drum,17046,0
17980,0.0,10.0,322,64,boxing,15625,0
6868,0.0,10.0,398,85,setting off fireworks and firecrackers,5963,0
18132,0.0,10.0,108,38,playing fingerstyle guitar,15767,0
2219,0.0,9.98,199,50,arc welding,1890,0
5576,0.0,10.0,80,26,water truck sprinkling water,4813,0
3955,0.0,10.0,359,81,singing,3410,0
14161,0.0,10.0,108,38,playing fingerstyle guitar,12341,0
16039,0.0,10.0,352,78,performing traditional Chinese opera,13956,0
26586,0.0,10.0,108,38,playing fingerstyle guitar,23153,0
210,0.0,10.0,307,60,playing tennis,168,0
19073,4.85,10.0,342,71,feeding a cat,16588,0
20331,0.0,9.92,312,62,playing badminton,17698,0
8215,0.0,10.0,4,0,playing flute ,7136,0
18274,0.0,9.99,145,45,baby drinking milk,15883,0
4254,0.0,1.76,77,24,having a snowball fight,3670,0
23272,0.0,10.0,92,30,playing konghou,20255,0
12067,0.0,2.69,231,53,cleaning with a robot vacuum,10502,0
10520,0.0,10.0,388,83,whistling,9164,0
18881,0.0,10.0,346,74,playing drum,16413,0
4674,0.0,10.0,84,28,playing hang (instrument),4038,0
5760,0.05,10.0,102,34,playing hulusi,4982,0
6565,2.67,10.0,349,77,playing suona,5702,0
8792,0.0,10.0,337,68,raining,7638,0
18408,0.02,10.0,349,77,playing suona,16003,0
25231,0.83,10.0,347,75,playing mbira,21972,0
19485,0.0,10.0,319,63,wrestling,16959,0
5905,2.09,10.0,84,28,playing hang (instrument),5119,0
2151,1.69,10.0,349,77,playing suona,1828,0
10064,0.0,9.81,352,78,performing traditional Chinese opera,8771,0
8427,2.18,10.0,84,28,playing hang (instrument),7318,0
12968,0.0,10.0,359,81,singing,11303,0
23463,7.78,10.0,120,42,playing melodica,20425,0
17867,0.0,10.0,240,56,laser beam welding,15530,0
25464,4.28,5.73,310,61,skateboarding,22171,0
26842,1.09,10.0,81,27,playing erhu,23372,0
8647,0.0,10.0,92,30,playing konghou,7511,0
1195,0.0,10.0,118,41,playing harmonica,1009,0
3035,0.0,10.0,349,77,playing suona,2614,0
19240,2.96,9.99,349,77,playing suona,16739,0
19082,0.0,10.0,359,81,singing,16597,0
7630,0.0,10.0,55,15,deconstructing a building,6646,0
10014,0.0,10.0,57,17,scraping putty/cement,8724,0
20417,0.0,10.0,358,80,performing a duet,17763,0
19131,2.63,10.0,76,23,feeding dogs,16640,0
6975,0.0,10.0,353,79,watching a concert,6052,0
11322,0.0,10.0,353,79,watching a concert,9862,0
16952,4.05,5.95,334,67,shooting with a slingshot,14740,0
980,0.0,10.0,57,17,scraping putty/cement,822,0
26622,0.0,10.0,108,38,playing fingerstyle guitar,23183,0
7351,2.15,10.0,102,34,playing hulusi,6391,0
15033,0.0,10.0,4,0,playing flute ,13089,0
5071,0.0,10.0,398,85,setting off fireworks and firecrackers,4384,0
25954,0.13,10.0,99,32,blowing bubbles,22605,0
9154,0.0,10.0,80,26,water truck sprinkling water,7955,0
25080,0.25,10.0,348,76,playing piano,21848,0
10126,0.0,10.0,93,31,playing guqin,8828,0
22520,0.0,10.0,86,29,playing guzheng,19580,0
16764,0.0,10.0,358,80,performing a duet,14586,0
9700,0.0,10.0,14,5,operating a remote control car (excluding drifting/racing),8440,0
1883,0.0,10.0,5,1,playing bamboo flute ,1590,0
7717,0.0,10.0,84,28,playing hang (instrument),6721,0
15844,0.0,3.0,306,59,playing volleyball,13796,0
21277,0.0,10.0,108,38,playing fingerstyle guitar,18489,0
19670,0.0,10.0,92,30,playing konghou,17123,0
24490,3.48,6.52,319,63,wrestling,21332,0
25539,0.0,10.0,108,38,playing fingerstyle guitar,22236,0
17528,0.0,10.0,359,81,singing,15221,0
23332,1.84,8.16,93,31,playing guqin,20308,0
21124,0.05,9.95,106,37,playing djembe,18351,0
18357,0.0,10.0,358,80,performing a duet,15956,0
14813,0.0,10.0,116,40,train running,12896,0
15151,0.0,10.0,358,80,performing a duet,13191,0
27702,0.0,10.0,108,38,playing fingerstyle guitar,24123,0
6396,0.0,10.0,133,44,tap dancing,5551,0
18806,0.0,10.0,69,20,auto racing,16348,0
11819,0.0,10.0,106,37,playing djembe,10286,0
21119,0.0,10.0,346,74,playing drum,18346,0
4976,0.0,10.0,131,43,practicing equestrianism,4305,0
16749,0.0,9.99,120,42,playing melodica,14574,0
6084,0.19,10.0,349,77,playing suona,5265,0
16494,0.67,9.99,388,83,whistling,14340,0
22037,0.0,3.75,203,51,using a sewing machine,19153,0
3959,0.0,6.17,360,82,shaving head,3414,0
10512,0.0,9.9,312,62,playing badminton,9158,0
13061,0.0,10.0,358,80,performing a duet,11378,0
9887,0.0,10.0,84,28,playing hang (instrument),8612,0
25386,0.0,10.0,81,27,playing erhu,22107,0
13723,0.0,10.0,81,27,playing erhu,11950,0
23384,0.0,10.0,358,80,performing a duet,20354,0
13525,0.0,10.0,344,73,launching a racket,11777,0
19918,0.0,9.89,86,29,playing guzheng,17334,0
5644,0.0,9.57,84,28,playing hang (instrument),4875,0
22258,0.0,10.0,86,29,playing guzheng,19353,0
16389,0.0,10.0,397,84,clubbing,14247,0
19548,0.0,10.0,397,84,clubbing,17017,0
22208,0.0,10.0,102,34,playing hulusi,19310,0
6606,0.0,10.0,86,29,playing guzheng,5737,0
21578,0.0,10.0,86,29,playing guzheng,18758,0
22846,0.0,10.0,92,30,playing konghou,19879,0
16572,0.01,10.0,352,78,performing traditional Chinese opera,14411,0
23632,3.81,6.19,52,13,brushing teeth,20575,0
18584,1.32,10.0,347,75,playing mbira,16143,0
22149,0.0,10.0,5,1,playing bamboo flute ,19255,0
22003,0.0,10.0,60,18,using a jack,19122,0
21045,0.49,10.0,199,50,arc welding,18289,0
24503,0.0,10.0,196,49,Playing the cello,21344,0
16652,0.0,10.0,106,37,playing djembe,14484,0
5671,0.0,10.0,84,28,playing hang (instrument),4900,0
20192,0.27,10.0,358,80,performing a duet,17581,0
9260,0.0,10.0,359,81,singing,8045,0
9863,0.0,7.47,92,30,playing konghou,8589,0
19428,2.58,10.0,347,75,playing mbira,16910,0
11534,0.0,9.99,360,82,shaving head,10044,0
4545,0.0,8.53,348,76,playing piano,3912,0
25140,1.51,10.0,349,77,playing suona,21904,0
5769,0.21,10.0,352,78,performing traditional Chinese opera,4990,0
19408,0.0,2.06,113,39,meowing,16891,0
12552,1.77,10.0,84,28,playing hang (instrument),10940,0
1308,0.0,6.89,52,13,brushing teeth,1104,0
14106,0.0,10.0,319,63,wrestling,12294,0
26616,0.0,10.0,81,27,playing erhu,23177,0
27957,0.16,9.84,334,67,shooting with a slingshot,24348,0
15856,0.0,10.0,4,0,playing flute ,13806,0
3359,0.0,10.0,306,59,playing volleyball,2896,0
16341,0.0,10.0,397,84,clubbing,14204,0
18618,0.0,10.0,359,81,singing,16171,0
6690,0.0,10.0,118,41,playing harmonica,5816,0
7147,0.0,10.0,20,7,cutting with a circular saw,6208,0
6131,0.0,10.0,196,49,Playing the cello,5308,0
22660,0.0,10.0,55,15,deconstructing a building,19712,0
2131,0.0,10.0,388,83,whistling,1812,0
5765,0.0,10.0,86,29,playing guzheng,4987,0
14077,0.0,10.0,353,79,watching a concert,12267,0
9668,0.0,10.0,196,49,Playing the cello,8411,0
27160,0.0,10.0,358,80,performing a duet,23650,0
21462,0.0,10.0,116,40,train running,18660,0
899,0.0,10.0,60,18,using a jack,752,0
14730,0.0,10.0,341,70,panda eating bamboo,12830,0
1025,0.0,9.88,120,42,playing melodica,860,0
3822,0.0,10.0,118,41,playing harmonica,3302,0
321,0.31,9.69,326,65,diving (sports),255,0
10749,0.0,10.0,349,77,playing suona,9371,0
15701,0.0,10.0,5,1,playing bamboo flute ,13665,0
26454,0.0,10.0,349,77,playing suona,23045,0
1498,0.0,10.0,353,79,watching a concert,1267,0
1018,0.0,10.0,346,74,playing drum,853,0
20883,0.0,10.0,86,29,playing guzheng,18158,0
1547,0.0,10.0,92,30,playing konghou,1305,0
15789,0.0,10.0,78,25,harvesting rice,13743,0
2970,0.0,10.0,106,37,playing djembe,2561,0
21973,0.0,10.0,196,49,Playing the cello,19095,0
7193,0.0,10.0,341,70,panda eating bamboo,6251,0
14690,0.0,10.0,241,57,moving with forklift,12795,0
26724,0.0,10.0,102,34,playing hulusi,23273,0
15299,0.0,10.0,319,63,wrestling,13322,0
6719,0.0,10.0,349,77,playing suona,5839,0
25949,0.0,10.0,12,3,carving with hand tools,22600,0
1095,0.0,10.0,92,30,playing konghou,914,0
12650,0.0,10.0,81,27,playing erhu,11024,0
8799,0.0,10.0,54,14,cleaning carpet,7645,0
739,0.0,10.0,84,28,playing hang (instrument),622,0
15413,0.0,10.0,352,78,performing traditional Chinese opera,13430,0
