sample_id,onset,offset,label,new_category,category_name,index
5114,0.0,10.0,19,6,riding a motorcycle (excluding drifting),4423
12319,3.81,9.99,19,6,riding a motorcycle (excluding drifting),10734
22588,0.0,7.01,19,6,riding a motorcycle (excluding drifting),19644
16524,5.85,10.0,19,6,riding a motorcycle (excluding drifting),14369
1706,5.07,10.0,19,6,riding a motorcycle (excluding drifting),1431
17799,0.0,10.0,19,6,riding a motorcycle (excluding drifting),15469
19148,0.01,10.0,19,6,riding a motorcycle (excluding drifting),16654
4,0.04,9.3,19,6,riding a motorcycle (excluding drifting),3
22028,0.0,10.0,19,6,riding a motorcycle (excluding drifting),19145
19565,0.0,9.6,19,6,riding a motorcycle (excluding drifting),17031
11209,0.0,9.17,19,6,riding a motorcycle (excluding drifting),9761
6744,0.2,10.0,19,6,riding a motorcycle (excluding drifting),5859
20302,4.13,10.0,19,6,riding a motorcycle (excluding drifting),17674
4608,0.0,9.99,19,6,riding a motorcycle (excluding drifting),3973
5789,0.0,10.0,19,6,riding a motorcycle (excluding drifting),5010
19678,2.54,7.46,19,6,riding a motorcycle (excluding drifting),17129
4605,5.32,10.0,19,6,riding a motorcycle (excluding drifting),3970
4534,4.56,10.0,19,6,riding a motorcycle (excluding drifting),3902
21697,0.0,3.64,19,6,riding a motorcycle (excluding drifting),18857
13986,5.27,10.0,19,6,riding a motorcycle (excluding drifting),12185
13927,0.0,10.0,19,6,riding a motorcycle (excluding drifting),12131
14856,4.6,9.98,19,6,riding a motorcycle (excluding drifting),12932
5754,0.0,10.0,19,6,riding a motorcycle (excluding drifting),4976
15874,2.76,8.88,19,6,riding a motorcycle (excluding drifting),13823
15153,0.01,10.0,19,6,riding a motorcycle (excluding drifting),13193
18867,0.0,10.0,19,6,riding a motorcycle (excluding drifting),16403
27541,0.0,10.0,19,6,riding a motorcycle (excluding drifting),23983
24426,0.0,10.0,19,6,riding a motorcycle (excluding drifting),21274
8658,0.0,6.86,19,6,riding a motorcycle (excluding drifting),7522
23079,0.0,5.04,19,6,riding a motorcycle (excluding drifting),20084
11111,3.75,10.0,19,6,riding a motorcycle (excluding drifting),9682
13482,0.0,10.0,19,6,riding a motorcycle (excluding drifting),11739
5191,3.34,6.66,19,6,riding a motorcycle (excluding drifting),4482
27480,4.04,10.0,19,6,riding a motorcycle (excluding drifting),23930
21844,3.56,9.99,19,6,riding a motorcycle (excluding drifting),18985
23396,0.0,9.82,19,6,riding a motorcycle (excluding drifting),20363
11112,0.0,6.24,19,6,riding a motorcycle (excluding drifting),9683
27650,0.0,10.0,19,6,riding a motorcycle (excluding drifting),24073
18141,0.0,8.16,19,6,riding a motorcycle (excluding drifting),15776
24213,4.07,10.0,19,6,riding a motorcycle (excluding drifting),21083
10297,0.0,7.29,19,6,riding a motorcycle (excluding drifting),8982
530,8.31,10.0,19,6,riding a motorcycle (excluding drifting),440
21241,0.83,9.16,19,6,riding a motorcycle (excluding drifting),18454
382,0.0,7.31,19,6,riding a motorcycle (excluding drifting),309
27345,1.96,8.04,19,6,riding a motorcycle (excluding drifting),23810
10027,6.14,10.0,19,6,riding a motorcycle (excluding drifting),8737
5379,0.0,10.0,19,6,riding a motorcycle (excluding drifting),4645
13932,4.74,9.99,19,6,riding a motorcycle (excluding drifting),12136
13827,0.0,10.0,19,6,riding a motorcycle (excluding drifting),12043
5320,3.02,6.98,19,6,riding a motorcycle (excluding drifting),4590
7308,3.04,10.0,19,6,riding a motorcycle (excluding drifting),6352
537,0.0,8.68,19,6,riding a motorcycle (excluding drifting),447
6582,0.37,9.63,19,6,riding a motorcycle (excluding drifting),5714
12859,0.0,10.0,19,6,riding a motorcycle (excluding drifting),11208
25423,0.0,10.0,19,6,riding a motorcycle (excluding drifting),22138
18865,0.0,10.0,19,6,riding a motorcycle (excluding drifting),16401
15361,0.0,7.66,19,6,riding a motorcycle (excluding drifting),13383
14205,0.01,10.0,19,6,riding a motorcycle (excluding drifting),12376
27164,0.0,9.98,19,6,riding a motorcycle (excluding drifting),23654
26959,0.0,9.91,19,6,riding a motorcycle (excluding drifting),23469
15359,2.34,10.0,19,6,riding a motorcycle (excluding drifting),13381
875,3.86,9.99,19,6,riding a motorcycle (excluding drifting),730
27483,0.0,5.95,19,6,riding a motorcycle (excluding drifting),23933
18868,0.0,10.0,19,6,riding a motorcycle (excluding drifting),16404
3610,0.41,9.78,19,6,riding a motorcycle (excluding drifting),3115
10994,0.75,9.98,19,6,riding a motorcycle (excluding drifting),9584
25230,0.06,10.0,19,6,riding a motorcycle (excluding drifting),21971
4062,0.0,10.0,19,6,riding a motorcycle (excluding drifting),3490
13052,5.28,7.45,19,6,riding a motorcycle (excluding drifting),11369
25422,0.0,10.0,19,6,riding a motorcycle (excluding drifting),22137
23649,3.9,6.11,19,6,riding a motorcycle (excluding drifting),20584
24355,0.0,10.0,19,6,riding a motorcycle (excluding drifting),21213
27163,3.11,10.0,19,6,riding a motorcycle (excluding drifting),23653
11208,0.84,10.0,19,6,riding a motorcycle (excluding drifting),9760
10455,2.23,7.49,19,6,riding a motorcycle (excluding drifting),9116
18796,1.91,8.09,19,6,riding a motorcycle (excluding drifting),16338
10028,0.0,7.99,19,6,riding a motorcycle (excluding drifting),8738
27649,0.0,10.0,19,6,riding a motorcycle (excluding drifting),24072
10941,0.54,10.0,19,6,riding a motorcycle (excluding drifting),9537
9522,0.59,9.41,19,6,riding a motorcycle (excluding drifting),8276
15155,0.0,9.83,19,6,riding a motorcycle (excluding drifting),13195
4422,3.62,6.38,19,6,riding a motorcycle (excluding drifting),3810
10593,0.0,10.0,19,6,riding a motorcycle (excluding drifting),9229
27540,2.13,10.0,19,6,riding a motorcycle (excluding drifting),23982
23394,0.18,10.0,19,6,riding a motorcycle (excluding drifting),20361
5536,3.86,6.14,19,6,riding a motorcycle (excluding drifting),4783
27481,0.0,10.0,19,6,riding a motorcycle (excluding drifting),23931
41,3.02,6.98,19,6,riding a motorcycle (excluding drifting),38
10296,2.72,10.0,19,6,riding a motorcycle (excluding drifting),8981
25857,2.58,10.0,19,6,riding a motorcycle (excluding drifting),22515
23395,0.0,10.0,19,6,riding a motorcycle (excluding drifting),20362
26690,0.0,4.23,19,6,riding a motorcycle (excluding drifting),23243
17802,0.0,10.0,19,6,riding a motorcycle (excluding drifting),15472
17798,0.0,10.0,19,6,riding a motorcycle (excluding drifting),15468
19149,0.0,10.0,19,6,riding a motorcycle (excluding drifting),16655
15154,0.0,10.0,19,6,riding a motorcycle (excluding drifting),13194
13483,0.0,10.0,19,6,riding a motorcycle (excluding drifting),11740
21036,3.45,9.99,19,6,riding a motorcycle (excluding drifting),18284
27660,5.68,9.96,19,6,riding a motorcycle (excluding drifting),24082
4358,3.46,6.54,19,6,riding a motorcycle (excluding drifting),3756
12860,0.0,10.0,19,6,riding a motorcycle (excluding drifting),11209
18360,5.14,10.0,19,6,riding a motorcycle (excluding drifting),15959
4059,0.0,10.0,19,6,riding a motorcycle (excluding drifting),3487
15655,5.59,10.0,19,6,riding a motorcycle (excluding drifting),13631
17801,0.0,10.0,19,6,riding a motorcycle (excluding drifting),15471
7503,0.0,10.0,20,7,cutting with a circular saw,6535
14708,4.33,10.0,20,7,cutting with a circular saw,12811
18538,0.0,10.0,20,7,cutting with a circular saw,16108
27818,0.77,10.0,20,7,cutting with a circular saw,24222
8295,3.81,9.99,20,7,cutting with a circular saw,7203
16885,1.56,8.43,20,7,cutting with a circular saw,14680
26888,2.17,7.83,20,7,cutting with a circular saw,23412
18247,0.0,9.76,20,7,cutting with a circular saw,15863
4847,0.0,3.58,20,7,cutting with a circular saw,4187
912,4.41,10.0,20,7,cutting with a circular saw,765
5443,4.15,10.0,20,7,cutting with a circular saw,4700
4844,0.0,10.0,20,7,cutting with a circular saw,4184
5532,0.0,10.0,20,7,cutting with a circular saw,4779
23116,1.2,8.8,20,7,cutting with a circular saw,20114
14741,0.48,9.53,20,7,cutting with a circular saw,12838
20402,4.72,10.0,20,7,cutting with a circular saw,17754
6813,0.0,9.01,20,7,cutting with a circular saw,5918
20863,0.0,8.3,20,7,cutting with a circular saw,18139
23571,3.25,6.26,20,7,cutting with a circular saw,20517
9951,0.0,10.0,20,7,cutting with a circular saw,8674
5531,0.0,10.0,20,7,cutting with a circular saw,4778
12862,0.0,10.0,20,7,cutting with a circular saw,11211
18628,2.75,10.0,20,7,cutting with a circular saw,16181
10280,0.0,10.0,20,7,cutting with a circular saw,8966
23308,1.77,8.23,20,7,cutting with a circular saw,20290
4816,0.0,10.0,20,7,cutting with a circular saw,4162
19864,4.23,10.0,20,7,cutting with a circular saw,17289
21848,0.0,10.0,20,7,cutting with a circular saw,18989
15758,3.0,5.77,20,7,cutting with a circular saw,13718
129,0.0,10.0,20,7,cutting with a circular saw,105
143,4.65,10.0,20,7,cutting with a circular saw,115
10279,0.0,10.0,20,7,cutting with a circular saw,8965
5818,0.0,10.0,20,7,cutting with a circular saw,5038
13737,0.0,10.0,20,7,cutting with a circular saw,11964
19389,0.0,10.0,20,7,cutting with a circular saw,16875
18537,0.0,10.0,20,7,cutting with a circular saw,16107
21344,0.0,6.56,20,7,cutting with a circular saw,18553
12514,3.5,6.5,20,7,cutting with a circular saw,10910
11441,2.8,7.2,20,7,cutting with a circular saw,9965
26766,0.01,10.0,20,7,cutting with a circular saw,23308
27265,3.09,6.9,20,7,cutting with a circular saw,23736
13321,3.17,6.82,20,7,cutting with a circular saw,11601
5454,0.0,10.0,20,7,cutting with a circular saw,4711
27334,0.0,3.67,20,7,cutting with a circular saw,23799
7553,0.0,10.0,20,7,cutting with a circular saw,6579
4392,0.0,10.0,20,7,cutting with a circular saw,3786
19768,0.0,6.72,20,7,cutting with a circular saw,17206
21812,0.0,10.0,20,7,cutting with a circular saw,18960
5018,1.0,9.0,20,7,cutting with a circular saw,4343
874,7.63,9.99,20,7,cutting with a circular saw,729
27815,0.05,9.95,20,7,cutting with a circular saw,24220
23136,1.72,8.28,20,7,cutting with a circular saw,20134
302,1.36,10.0,20,7,cutting with a circular saw,241
4843,0.0,10.0,20,7,cutting with a circular saw,4183
18629,0.0,10.0,20,7,cutting with a circular saw,16182
27525,4.2,5.81,20,7,cutting with a circular saw,23971
27684,2.22,10.0,20,7,cutting with a circular saw,24105
20668,2.45,10.0,20,7,cutting with a circular saw,17969
230,1.33,8.67,20,7,cutting with a circular saw,185
15398,0.0,10.0,20,7,cutting with a circular saw,13415
4886,1.53,8.34,20,7,cutting with a circular saw,4224
21343,0.0,10.0,20,7,cutting with a circular saw,18552
7554,0.0,10.0,20,7,cutting with a circular saw,6580
16577,0.01,10.0,20,7,cutting with a circular saw,14415
27007,2.3,7.71,20,7,cutting with a circular saw,23516
21921,2.39,7.61,20,7,cutting with a circular saw,19047
8807,0.0,4.84,20,7,cutting with a circular saw,7652
25713,0.7,9.3,20,7,cutting with a circular saw,22390
8064,0.58,9.42,20,7,cutting with a circular saw,7008
5534,0.0,8.41,20,7,cutting with a circular saw,4781
19767,3.28,10.0,20,7,cutting with a circular saw,17205
5530,0.0,10.0,20,7,cutting with a circular saw,4777
15537,2.62,10.0,20,7,cutting with a circular saw,13534
4556,0.08,9.92,20,7,cutting with a circular saw,3922
26389,7.88,9.99,20,7,cutting with a circular saw,22984
21594,0.0,10.0,20,7,cutting with a circular saw,18773
11071,1.8,10.0,20,7,cutting with a circular saw,9652
5511,0.0,10.0,20,7,cutting with a circular saw,4762
27720,2.36,7.64,20,7,cutting with a circular saw,24139
5819,0.0,10.0,20,7,cutting with a circular saw,5039
12710,3.54,6.46,20,7,cutting with a circular saw,11074
22275,1.14,8.86,20,7,cutting with a circular saw,19370
5533,0.0,10.0,20,7,cutting with a circular saw,4780
19390,0.0,6.79,20,7,cutting with a circular saw,16876
20768,0.0,3.0,20,7,cutting with a circular saw,18057
144,0.0,5.54,20,7,cutting with a circular saw,116
13879,1.87,10.0,20,7,cutting with a circular saw,12091
7147,0.0,10.0,20,7,cutting with a circular saw,6208
17215,2.87,7.13,20,7,cutting with a circular saw,14951
27022,1.47,3.59,20,7,cutting with a circular saw,23530
22681,0.0,3.39,20,7,cutting with a circular saw,19733
27309,7.12,9.99,20,7,cutting with a circular saw,23774
6301,0.0,7.72,20,7,cutting with a circular saw,5464
10515,7.32,10.0,20,7,cutting with a circular saw,9159
5372,0.0,5.65,20,7,cutting with a circular saw,4638
409,1.23,8.77,20,7,cutting with a circular saw,331
14434,2.51,9.99,20,7,cutting with a circular saw,12573
12621,1.88,8.12,20,7,cutting with a circular saw,10999
11073,0.0,8.2,20,7,cutting with a circular saw,9654
26917,0.02,8.41,20,7,cutting with a circular saw,23433
27166,1.84,8.16,20,7,cutting with a circular saw,23656
12374,3.28,6.72,20,7,cutting with a circular saw,10786
583,0.0,10.0,20,7,cutting with a circular saw,488
913,0.0,5.68,20,7,cutting with a circular saw,766
7539,0.0,5.14,20,7,cutting with a circular saw,6567
26574,4.05,9.52,20,7,cutting with a circular saw,23147
16841,0.0,8.95,20,7,cutting with a circular saw,14649
1802,2.88,9.97,20,7,cutting with a circular saw,1517
21599,0.1,9.9,20,7,cutting with a circular saw,18777
8898,6.28,10.0,20,7,cutting with a circular saw,7726
26767,0.0,10.0,20,7,cutting with a circular saw,23309
18047,0.0,8.88,20,7,cutting with a circular saw,15690
25202,4.77,10.0,20,7,cutting with a circular saw,21952
27235,3.92,10.0,20,7,cutting with a circular saw,23712
7569,1.2,8.8,20,7,cutting with a circular saw,6594
7148,0.0,9.98,20,7,cutting with a circular saw,6209
13977,0.0,10.0,20,7,cutting with a circular saw,12176
6812,0.99,10.0,20,7,cutting with a circular saw,5917
22666,0.0,10.0,20,7,cutting with a circular saw,19718
27819,0.0,3.67,20,7,cutting with a circular saw,24223
26768,0.0,3.4,20,7,cutting with a circular saw,23310
21847,0.0,10.0,20,7,cutting with a circular saw,18988
7538,4.86,10.0,20,7,cutting with a circular saw,6566
6300,0.0,10.0,20,7,cutting with a circular saw,5463
12364,0.0,2.77,20,7,cutting with a circular saw,10777
4391,0.0,10.0,20,7,cutting with a circular saw,3785
7504,0.0,5.64,20,7,cutting with a circular saw,6536
21024,3.58,10.0,20,7,cutting with a circular saw,18276
27685,0.0,7.78,20,7,cutting with a circular saw,24106
25482,2.3,10.0,20,7,cutting with a circular saw,22183
26464,4.25,6.07,20,7,cutting with a circular saw,23053
16578,0.0,10.0,20,7,cutting with a circular saw,14416
5455,0.0,10.0,20,7,cutting with a circular saw,4712
20782,3.72,7.35,20,7,cutting with a circular saw,18071
27333,0.0,10.0,20,7,cutting with a circular saw,23798
130,0.0,7.59,20,7,cutting with a circular saw,106
7146,3.04,10.0,20,7,cutting with a circular saw,6207
19799,0.0,10.0,20,7,cutting with a circular saw,17230
16840,1.05,10.0,20,7,cutting with a circular saw,14648
19865,0.0,5.77,20,7,cutting with a circular saw,17290
13820,3.67,10.0,20,7,cutting with a circular saw,12036
13734,2.05,7.95,20,7,cutting with a circular saw,11961
14837,0.13,9.87,20,7,cutting with a circular saw,12915
11882,0.39,10.0,20,7,cutting with a circular saw,10342
26984,1.29,8.71,20,7,cutting with a circular saw,23493
9492,0.0,10.0,20,7,cutting with a circular saw,8246
27428,0.01,10.0,20,7,cutting with a circular saw,23889
27310,2.34,7.66,20,7,cutting with a circular saw,23775
15397,0.0,10.0,20,7,cutting with a circular saw,13414
27866,0.0,10.0,20,7,cutting with a circular saw,24264
4113,0.0,8.55,20,7,cutting with a circular saw,3537
25483,0.0,7.7,20,7,cutting with a circular saw,22184
8857,2.2,7.79,20,7,cutting with a circular saw,7692
13880,0.0,9.99,20,7,cutting with a circular saw,12092
1066,1.49,8.51,20,7,cutting with a circular saw,889
12676,1.33,8.68,20,7,cutting with a circular saw,11048
23257,1.81,8.2,20,7,cutting with a circular saw,20244
13752,0.0,10.0,20,7,cutting with a circular saw,11978
13766,1.15,10.0,32,8,washing car ,11991
9075,3.9,10.0,32,8,washing car ,7880
852,0.92,10.0,32,8,washing car ,711
525,0.0,9.23,32,8,washing car ,436
17842,4.21,10.0,32,8,washing car ,15507
16584,0.0,6.57,32,8,washing car ,14421
11828,4.51,10.0,32,8,washing car ,10295
8526,0.0,10.0,32,8,washing car ,7406
22371,0.0,7.25,32,8,washing car ,19444
4818,0.0,10.0,32,8,washing car ,4164
853,0.0,10.0,32,8,washing car ,712
13881,0.0,10.0,32,8,washing car ,12093
26607,0.0,10.0,32,8,washing car ,23169
25511,0.0,10.0,32,8,washing car ,22211
8525,0.0,10.0,32,8,washing car ,7405
12861,0.0,10.0,32,8,washing car ,11210
8527,0.0,10.0,32,8,washing car ,7407
4527,0.0,8.93,32,8,washing car ,3895
18419,0.0,10.0,32,8,washing car ,16014
16583,3.43,10.0,32,8,washing car ,14420
22601,2.57,7.43,32,8,washing car ,19656
26894,0.0,10.0,32,8,washing car ,23417
1486,0.01,10.0,32,8,washing car ,1257
19241,3.12,6.88,32,8,washing car ,16740
11810,6.21,9.85,32,8,washing car ,10279
19090,0.0,10.0,32,8,washing car ,16605
16238,3.38,10.0,32,8,washing car ,14124
11440,0.0,2.2,32,8,washing car ,9964
24046,0.0,10.0,32,8,washing car ,20935
26433,0.0,10.0,32,8,washing car ,23028
20470,0.0,6.29,32,8,washing car ,17809
26432,0.01,10.0,32,8,washing car ,23027
18167,0.0,10.0,32,8,washing car ,15793
22763,1.64,10.0,32,8,washing car ,19808
20938,0.0,6.74,32,8,washing car ,18201
6422,4.32,10.0,32,8,washing car ,5575
19251,4.51,10.0,32,8,washing car ,16749
27344,1.96,8.04,32,8,washing car ,23809
20937,3.26,10.0,32,8,washing car ,18200
13922,0.0,5.42,32,8,washing car ,12126
5128,3.13,6.87,32,8,washing car ,4437
23199,0.0,5.86,32,8,washing car ,20189
18188,3.89,10.0,32,8,washing car ,15813
15353,0.0,10.0,32,8,washing car ,13375
13065,3.57,10.0,32,8,washing car ,11382
18169,0.0,10.0,32,8,washing car ,15795
13372,0.0,8.43,32,8,washing car ,11645
26058,0.96,9.04,32,8,washing car ,22699
25536,3.36,6.64,32,8,washing car ,22233
18014,0.0,10.0,32,8,washing car ,15659
18714,0.0,10.0,32,8,washing car ,16262
19089,0.0,10.0,32,8,washing car ,16604
473,6.33,10.0,32,8,washing car ,386
13074,3.67,10.0,32,8,washing car ,11391
16013,0.0,6.51,32,8,washing car ,13931
18715,0.0,10.0,32,8,washing car ,16263
13544,6.86,10.0,32,8,washing car ,11795
21746,1.37,10.0,32,8,washing car ,18900
24492,0.0,10.0,32,8,washing car ,21334
13882,0.0,6.87,32,8,washing car ,12094
9359,4.06,10.0,32,8,washing car ,8130
4479,0.0,4.62,32,8,washing car ,3858
10637,0.0,7.4,32,8,washing car ,9266
23829,0.0,10.0,32,8,washing car ,20746
12769,0.0,5.48,32,8,washing car ,11127
16716,1.88,10.0,32,8,washing car ,14544
20482,0.0,9.39,32,8,washing car ,17812
14371,0.0,9.95,32,8,washing car ,12518
19715,2.31,10.0,32,8,washing car ,17164
22013,1.31,10.0,32,8,washing car ,19131
8291,0.15,9.86,32,8,washing car ,7199
20116,0.0,8.7,32,8,washing car ,17508
11064,2.46,7.54,32,8,washing car ,9645
21805,0.0,10.0,32,8,washing car ,18953
16906,0.0,10.0,32,8,washing car ,14694
640,0.09,10.0,32,8,washing car ,534
4603,0.0,5.7,32,8,washing car ,3968
4344,0.0,9.98,32,8,washing car ,3744
15809,2.75,10.0,32,8,washing car ,13761
19716,0.0,10.0,32,8,washing car ,17165
14283,0.0,8.26,32,8,washing car ,12450
22084,0.0,10.0,32,8,washing car ,19194
5985,0.0,10.0,32,8,washing car ,5189
11783,4.02,5.97,32,8,washing car ,10258
21268,0.13,10.0,32,8,washing car ,18481
22083,0.01,10.0,32,8,washing car ,19193
5388,0.0,7.5,32,8,washing car ,4654
11596,0.75,9.24,32,8,washing car ,10095
22014,0.0,10.0,32,8,washing car ,19132
14470,3.5,5.08,32,8,washing car ,12608
4342,0.64,10.0,32,8,washing car ,3742
26895,0.0,10.0,32,8,washing car ,23418
15354,0.0,9.79,32,8,washing car ,13376
23198,4.14,10.0,32,8,washing car ,20188
81,2.43,10.0,32,8,washing car ,71
26329,0.01,10.0,32,8,washing car ,22928
25716,3.26,10.0,32,8,washing car ,22393
12416,0.98,9.02,32,8,washing car ,10826
24491,6.52,10.0,32,8,washing car ,21333
12483,3.91,10.0,32,8,washing car ,10886
18168,0.0,10.0,32,8,washing car ,15794
11896,1.73,8.27,32,8,washing car ,10355
4817,0.0,10.0,32,8,washing car ,4163
7390,0.0,2.65,32,8,washing car ,6429
16240,0.0,10.0,32,8,washing car ,14126
24666,1.89,8.11,32,8,washing car ,21485
22697,0.0,10.0,32,8,washing car ,19747
23753,2.63,8.7,32,8,washing car ,20676
527,1.68,8.32,32,8,washing car ,437
27367,0.0,10.0,32,8,washing car ,23832
20082,0.0,8.64,32,8,washing car ,17474
25176,4.03,5.97,32,8,washing car ,21935
4343,0.0,10.0,32,8,washing car ,3743
22046,0.0,8.66,32,8,washing car ,19161
475,0.0,9.99,32,8,washing car ,388
13546,0.0,10.0,32,8,washing car ,11797
4592,0.72,9.98,32,8,washing car ,3957
20783,0.01,3.27,32,8,washing car ,18072
17813,2.14,7.86,32,8,washing car ,15481
22940,0.33,9.66,32,8,washing car ,19964
24314,4.18,5.83,32,8,washing car ,21178
15324,0.0,7.36,32,8,washing car ,13347
7568,1.08,8.93,32,8,washing car ,6593
14440,0.0,5.24,32,8,washing car ,12578
13921,4.58,10.0,32,8,washing car ,12125
26757,6.09,7.84,32,8,washing car ,23301
523,0.0,10.0,32,8,washing car ,434
8662,2.19,7.81,32,8,washing car ,7525
24783,0.71,9.29,32,8,washing car ,21586
7805,0.28,9.73,32,8,washing car ,6795
5687,0.0,9.99,32,8,washing car ,4916
23326,4.46,10.0,32,8,washing car ,20305
16606,1.72,8.28,32,8,washing car ,14441
5322,0.0,10.0,32,8,washing car ,4592
13547,0.0,9.97,32,8,washing car ,11798
25765,3.12,6.88,32,8,washing car ,22439
21747,0.0,8.62,32,8,washing car ,18901
16392,0.0,10.0,32,8,washing car ,14249
3682,0.0,9.83,32,8,washing car ,3175
24493,0.0,8.85,32,8,washing car ,21335
12906,0.0,9.38,32,8,washing car ,11246
10041,0.0,7.23,32,8,washing car ,8750
20481,0.61,10.0,32,8,washing car ,17811
20964,0.0,3.0,32,8,washing car ,18226
5240,0.0,10.0,32,8,washing car ,4524
23679,2.29,7.71,32,8,washing car ,20611
26893,0.05,10.0,32,8,washing car ,23416
24481,2.62,7.38,32,8,washing car ,21323
20081,1.35,10.0,32,8,washing car ,17473
732,3.33,6.67,32,8,washing car ,617
5916,0.46,9.54,32,8,washing car ,5128
11719,0.0,9.47,32,8,washing car ,10208
24771,1.83,5.48,32,8,washing car ,21575
22085,0.0,10.0,32,8,washing car ,19195
25717,0.0,10.0,32,8,washing car ,22394
20114,1.29,10.0,32,8,washing car ,17506
17570,0.0,3.0,32,8,washing car ,15259
5686,0.0,10.0,32,8,washing car ,4915
21804,4.06,10.0,32,8,washing car ,18952
15936,0.11,9.89,32,8,washing car ,13868
19516,3.56,10.0,32,8,washing car ,16988
21971,0.01,10.0,32,8,washing car ,19093
24077,2.34,7.66,32,8,washing car ,20962
474,0.0,10.0,32,8,washing car ,387
12767,4.52,10.0,32,8,washing car ,11125
6138,0.0,6.59,32,8,washing car ,5315
89,0.2,9.8,32,8,washing car ,77
5983,0.0,10.0,32,8,washing car ,5187
10040,2.77,10.0,32,8,washing car ,8749
20469,0.0,10.0,32,8,washing car ,17808
4602,0.0,10.0,32,8,washing car ,3967
11716,0.0,10.0,32,8,washing car ,10205
6137,3.4,10.0,32,8,washing car ,5314
23327,0.0,5.55,32,8,washing car ,20306
641,0.0,4.96,32,8,washing car ,535
11465,8.17,10.0,32,8,washing car ,9984
18080,2.55,7.45,32,8,washing car ,15717
26956,3.57,6.43,32,8,washing car ,23466
14439,4.76,10.0,32,8,washing car ,12577
26606,0.0,10.0,32,8,washing car ,23168
23525,2.86,7.14,32,8,washing car ,20479
6385,3.19,6.81,32,8,washing car ,5541
5984,0.0,10.0,32,8,washing car ,5188
18189,0.0,10.0,32,8,washing car ,15814
19453,0.0,5.25,32,8,washing car ,16930
27493,4.0,10.0,32,8,washing car ,23942
19252,0.0,8.23,32,8,washing car ,16750
18166,0.0,10.0,32,8,washing car ,15792
6856,0.66,9.35,32,8,washing car ,5955
5982,0.0,10.0,32,8,washing car ,5186
22764,0.0,8.36,32,8,washing car ,19809
24045,8.72,10.0,32,8,washing car ,20934
3680,5.02,10.0,32,8,washing car ,3173
16907,0.0,8.75,32,8,washing car ,14695
25718,0.0,6.74,32,8,washing car ,22395
19517,0.0,10.0,32,8,washing car ,16989
24082,1.37,8.63,32,8,washing car ,20967
16239,0.0,10.0,32,8,washing car ,14125
14282,1.74,10.0,32,8,washing car ,12449
16241,0.0,6.62,32,8,washing car ,14127
12050,3.91,6.09,32,8,washing car ,10487
11462,3.14,6.85,32,8,washing car ,9981
21269,0.0,9.87,32,8,washing car ,18482
13545,0.0,10.0,32,8,washing car ,11796
27494,0.0,9.94,32,8,washing car ,23943
3316,3.5,6.5,32,8,washing car ,2858
19438,0.0,2.36,32,8,washing car ,16920
8671,0.0,4.42,32,8,washing car ,7531
12768,0.0,10.0,32,8,washing car ,11126
25364,0.02,10.0,32,8,washing car ,22086
12449,0.0,7.48,32,8,washing car ,10857
22459,0.0,10.0,36,9,modifying car,19522
10213,0.0,10.0,36,9,modifying car,8904
22318,0.0,6.43,36,9,modifying car,19404
5493,0.0,5.69,36,9,modifying car,4746
4203,1.99,8.01,36,9,modifying car,3621
6247,0.0,10.0,36,9,modifying car,5416
16741,0.04,10.0,36,9,modifying car,14566
6296,0.0,9.2,36,9,modifying car,5460
20333,1.19,8.82,36,9,modifying car,17700
17629,4.24,10.0,36,9,modifying car,15312
18056,0.03,9.97,36,9,modifying car,15699
6851,0.0,10.0,36,9,modifying car,5950
15734,4.3,10.0,36,9,modifying car,13696
21829,0.0,10.0,36,9,modifying car,18973
6295,0.0,10.0,36,9,modifying car,5459
16530,0.0,3.09,36,9,modifying car,14375
10655,0.0,10.0,36,9,modifying car,9284
16394,0.0,3.54,36,9,modifying car,14251
5224,0.0,5.47,36,9,modifying car,4513
17630,0.0,9.99,36,9,modifying car,15313
26531,0.0,10.0,36,9,modifying car,23106
16113,0.0,5.72,36,9,modifying car,14018
1133,2.52,7.47,36,9,modifying car,950
10654,1.4,10.0,36,9,modifying car,9283
6477,0.0,9.99,36,9,modifying car,5627
16528,0.0,10.0,36,9,modifying car,14373
16783,3.59,10.0,36,9,modifying car,14602
10929,0.0,8.4,36,9,modifying car,9526
17983,0.0,10.0,36,9,modifying car,15628
6248,0.0,10.0,36,9,modifying car,5417
15735,0.0,5.7,36,9,modifying car,13697
9577,0.0,5.85,36,9,modifying car,8327
4445,0.0,9.27,36,9,modifying car,3829
17496,0.0,5.91,36,9,modifying car,15199
25578,1.5,4.88,36,9,modifying car,22271
6004,1.47,10.0,36,9,modifying car,5203
3620,0.0,4.35,36,9,modifying car,3123
26530,0.06,10.0,36,9,modifying car,23105
20913,0.0,6.31,36,9,modifying car,18177
3472,3.09,10.0,36,9,modifying car,3002
5253,3.68,10.0,36,9,modifying car,4535
16742,0.0,3.88,36,9,modifying car,14567
26022,0.05,10.0,36,9,modifying car,22665
18091,0.04,9.88,36,9,modifying car,15728
2944,1.4,10.0,36,9,modifying car,2541
5971,1.62,8.38,36,9,modifying car,5175
15364,0.0,10.0,36,9,modifying car,13386
24913,2.46,10.0,36,9,modifying car,21704
16111,3.58,10.0,36,9,modifying car,14016
19357,0.0,10.0,36,9,modifying car,16844
3619,0.0,10.0,36,9,modifying car,3122
