sample_id,onset,offset,label,new_category,category_name,index,haveBGM
25609,0.0,8.16,12,3,carving with hand tools,22301,1
6585,0.0,10.0,341,70,panda eating bamboo,5717,1
14533,1.02,10.0,352,78,performing traditional Chinese opera,12660,1
25516,0.0,10.0,360,82,shaving head,22216,1
2800,0.0,10.0,307,60,playing tennis,2408,1
22270,2.7,10.0,398,85,setting off fireworks and firecrackers,19365,1
3717,2.37,10.0,164,48,jumping rope,3208,1
10247,0.0,10.0,322,64,boxing,8936,1
22869,1.31,10.0,349,77,playing suona,19901,1
5867,3.75,10.0,60,18,using a jack,5082,1
25603,0.0,10.0,84,28,playing hang (instrument),22295,1
22190,0.0,10.0,388,83,whistling,19296,1
24148,0.03,9.22,131,43,practicing equestrianism,21026,1
4392,0.0,10.0,20,7,cutting with a circular saw,3786,1
2137,0.0,10.0,116,40,train running,1817,1
5939,0.0,10.0,105,36,using a massage gun,5144,1
17392,0.0,10.0,349,77,playing suona,15101,1
13613,0.0,10.0,397,84,clubbing,11852,1
23800,0.0,3.0,57,17,scraping putty/cement,20718,1
12050,3.91,6.09,32,8,washing car ,10487,1
5125,0.0,10.0,353,79,watching a concert,4434,1
25379,0.0,10.0,337,68,raining,22100,1
25075,0.0,1.7,131,43,practicing equestrianism,21844,1
27007,2.3,7.71,20,7,cutting with a circular saw,23516,1
21768,0.0,10.0,151,47,harvesting crops by machines,18917,1
22444,8.81,10.0,338,69,scratching on a cat scratching board,19509,1
23253,3.1,10.0,344,73,launching a racket,20240,1
15943,0.0,10.0,310,61,skateboarding,13873,1
25621,0.29,10.0,106,37,playing djembe,22311,1
16760,2.91,7.1,334,67,shooting with a slingshot,14584,1
12284,3.1,10.0,398,85,setting off fireworks and firecrackers,10703,1
14116,0.0,10.0,344,73,launching a racket,12302,1
27735,0.0,10.0,14,5,operating a remote control car (excluding drifting/racing),24152,1
5451,0.0,10.0,358,80,performing a duet,4708,1
23066,0.0,10.0,93,31,playing guqin,20073,1
25766,0.0,9.0,349,77,playing suona,22440,1
23967,0.0,10.0,84,28,playing hang (instrument),20872,1
24749,4.03,5.96,80,26,water truck sprinkling water,21555,1
11703,0.54,9.46,388,83,whistling,10193,1
1428,4.68,8.46,203,51,using a sewing machine,1215,1
2102,0.0,10.0,71,21,freeskating,1788,1
26743,0.62,5.39,231,53,cleaning with a robot vacuum,23291,1
23751,0.0,10.0,102,34,playing hulusi,20674,1
10692,1.5,10.0,61,19,using a hammer,9317,1
22912,0.0,10.0,310,61,skateboarding,19941,1
18327,0.0,9.86,133,44,tap dancing,15929,1
10830,0.0,9.74,360,82,shaving head,9444,1
7254,3.17,6.83,37,10,laser engraving,6304,1
18950,0.0,10.0,12,3,carving with hand tools,16481,1
21744,0.0,10.0,77,24,having a snowball fight,18898,1
24108,0.0,10.0,10,2,playing ukulele ,20991,1
1067,4.98,10.0,349,77,playing suona,890,1
11316,4.61,10.0,358,80,performing a duet,9856,1
417,0.0,10.0,13,4,twisting balloons,338,1
13773,0.0,10.0,322,64,boxing,11998,1
10788,2.07,9.99,312,62,playing badminton,9408,1
19366,0.0,10.0,74,22,milking sheep,16853,1
9643,0.25,10.0,334,67,shooting with a slingshot,8392,1
14019,4.37,7.37,52,13,brushing teeth,12214,1
12824,1.35,8.64,20,7,cutting with a circular saw,11178,1
5718,2.77,10.0,358,80,performing a duet,4942,1
26827,0.0,10.0,352,78,performing traditional Chinese opera,23359,1
25630,4.06,10.0,13,4,twisting balloons,22317,1
15952,0.0,10.0,55,15,deconstructing a building,13881,1
26956,3.57,6.43,32,8,washing car ,23466,1
9434,0.0,10.0,352,78,performing traditional Chinese opera,8191,1
17224,0.0,10.0,360,82,shaving head,14958,1
10095,0.0,9.99,131,43,practicing equestrianism,8801,1
14367,0.0,10.0,71,21,freeskating,12515,1
11043,0.0,10.0,240,56,laser beam welding,9626,1
5552,0.0,10.0,61,19,using a hammer,4798,1
24163,0.0,10.0,81,27,playing erhu,21039,1
26390,3.36,5.68,69,20,auto racing,22985,1
10143,1.42,8.58,13,4,twisting balloons,8845,1
22970,1.86,8.14,240,56,laser beam welding,19989,1
10503,0.0,5.07,60,18,using a jack,9151,1
10697,0.12,9.88,57,17,scraping putty/cement,9320,1
9747,0.0,10.0,344,73,launching a racket,8482,1
4204,0.0,10.0,333,66,practicing archery,3622,1
13253,0.0,6.51,235,55,using a vacuum cleaner,11540,1
24188,3.12,6.25,32,8,washing car ,21058,1
1220,0.0,9.93,57,17,scraping putty/cement,1031,1
618,0.01,9.98,78,25,harvesting rice,514,1
24250,0.0,10.0,81,27,playing erhu,21119,1
476,4.52,10.0,326,65,diving (sports),389,1
5972,0.75,10.0,105,36,using a massage gun,5176,1
3843,0.0,9.56,341,70,panda eating bamboo,3322,1
6959,0.0,10.0,57,17,scraping putty/cement,6037,1
24674,0.0,3.0,99,32,blowing bubbles,21492,1
20834,0.0,3.21,54,14,cleaning carpet,18115,1
5486,0.0,10.0,360,82,shaving head,4740,1
1462,2.8,7.2,334,67,shooting with a slingshot,1241,1
11661,0.0,10.0,81,27,playing erhu,10155,1
3335,0.0,10.0,5,1,playing bamboo flute ,2874,1
20604,2.28,9.82,76,23,feeding dogs,17916,1
163,0.28,10.0,326,65,diving (sports),132,1
24844,0.0,10.0,76,23,feeding dogs,21641,1
22961,0.0,6.42,306,59,playing volleyball,19981,1
17225,0.0,10.0,360,82,shaving head,14959,1
5865,2.48,9.99,326,65,diving (sports),5080,1
445,0.0,10.0,326,65,diving (sports),364,1
1909,0.0,8.65,310,61,skateboarding,1615,1
20348,0.0,6.22,305,58,playing table tennis,17708,1
15733,0.0,5.09,241,57,moving with forklift,13695,1
23491,0.47,9.53,32,8,washing car ,20452,1
21838,0.0,10.0,341,70,panda eating bamboo,18979,1
17065,0.41,9.59,74,22,milking sheep,14826,1
25963,2.47,7.53,131,43,practicing equestrianism,22611,1
4157,0.0,10.0,52,13,brushing teeth,3576,1
23970,2.07,7.92,338,69,scratching on a cat scratching board,20875,1
19217,0.0,10.0,306,59,playing volleyball,16718,1
2775,0.0,10.0,5,1,playing bamboo flute ,2388,1
15269,0.0,10.0,78,25,harvesting rice,13297,1
17958,0.0,10.0,312,62,playing badminton,15612,1
6810,3.77,6.23,310,61,skateboarding,5916,1
7642,0.0,10.0,55,15,deconstructing a building,6657,1
7460,0.0,10.0,343,72,plane taking off,6497,1
23959,3.04,10.0,106,37,playing djembe,20864,1
25441,0.0,8.94,352,78,performing traditional Chinese opera,22153,1
14963,0.0,8.44,228,52,mowing a lawn,13028,1
27560,0.23,10.0,319,63,wrestling,23998,1
21567,0.0,3.0,80,26,water truck sprinkling water,18750,1
21018,0.0,7.9,398,85,setting off fireworks and firecrackers,18271,1
1976,0.0,10.0,4,0,playing flute ,1680,1
4538,2.51,10.0,81,27,playing erhu,3906,1
13881,0.0,10.0,32,8,washing car ,12093,1
546,0.93,10.0,52,13,brushing teeth,456,1
1187,3.04,10.0,100,33,carving wood,1001,1
2407,0.0,10.0,78,25,harvesting rice,2050,1
15018,0.0,7.52,76,23,feeding dogs,13077,1
13470,0.0,10.0,13,4,twisting balloons,11728,1
1135,0.0,7.85,326,65,diving (sports),952,1
21456,0.0,10.0,99,32,blowing bubbles,18654,1
11595,3.86,6.14,49,12,drifting car,10094,1
16477,0.0,10.0,241,57,moving with forklift,14323,1
5582,0.0,10.0,104,35,fingerboarding,4818,1
19342,0.02,10.0,69,20,auto racing,16830,1
24743,0.0,10.0,12,3,carving with hand tools,21550,1
22109,0.0,10.0,71,21,freeskating,19217,1
17976,0.0,10.0,228,52,mowing a lawn,15621,1
14154,0.0,10.0,116,40,train running,12335,1
23439,2.27,10.0,12,3,carving with hand tools,20403,1
17637,0.01,8.95,305,58,playing table tennis,15320,1
1082,4.43,6.99,326,65,diving (sports),903,1
13785,1.02,8.98,312,62,playing badminton,12010,1
2578,0.0,10.0,228,52,mowing a lawn,2199,1
12376,0.0,10.0,13,4,twisting balloons,10788,1
8463,0.0,10.0,343,72,plane taking off,7350,1
7634,0.0,8.15,312,62,playing badminton,6650,1
8883,1.56,4.9,74,22,milking sheep,7713,1
1486,0.01,10.0,32,8,washing car ,1257,1
7109,0.06,9.94,349,77,playing suona,6174,1
83,0.0,10.0,359,81,singing,73,1
2820,4.41,10.0,84,28,playing hang (instrument),2422,1
26332,0.0,10.0,352,78,performing traditional Chinese opera,22930,1
7022,0.0,4.21,341,70,panda eating bamboo,6097,1
4262,0.49,10.0,228,52,mowing a lawn,3678,1
8475,0.0,10.0,13,4,twisting balloons,7359,1
22705,0.0,10.0,54,14,cleaning carpet,19755,1
9646,0.0,8.52,240,56,laser beam welding,8395,1
18308,0.0,10.0,71,21,freeskating,15911,1
24403,0.0,5.52,52,13,brushing teeth,21252,1
4036,0.0,10.0,337,68,raining,3466,1
5421,0.0,10.0,343,72,plane taking off,4684,1
2995,0.01,10.0,145,45,baby drinking milk,2584,1
3595,1.47,10.0,312,62,playing badminton,3101,1
7498,0.0,10.0,398,85,setting off fireworks and firecrackers,6532,1
1795,3.78,6.23,60,18,using a jack,1510,1
21995,4.73,9.99,76,23,feeding dogs,19114,1
813,0.0,2.28,232,54,cleaning a washing machine,684,1
13891,0.0,10.0,322,64,boxing,12102,1
26945,0.05,10.0,116,40,train running,23457,1
18447,0.05,10.0,344,73,launching a racket,16031,1
26001,1.78,10.0,19,6,riding a motorcycle (excluding drifting),22646,1
23662,0.0,10.0,116,40,train running,20595,1
10868,0.0,7.5,241,57,moving with forklift,9473,1
19493,0.0,10.0,388,83,whistling,16966,1
1502,0.0,10.0,398,85,setting off fireworks and firecrackers,1271,1
24637,1.25,8.75,228,52,mowing a lawn,21460,1
27374,3.04,10.0,76,23,feeding dogs,23839,1
10707,0.0,9.98,116,40,train running,9329,1
4688,0.0,10.0,334,67,shooting with a slingshot,4052,1
5640,0.0,3.0,145,45,baby drinking milk,4871,1
15124,0.0,10.0,13,4,twisting balloons,13169,1
12770,0.0,10.0,305,58,playing table tennis,11128,1
24399,0.0,10.0,358,80,performing a duet,21248,1
27012,4.5,10.0,228,52,mowing a lawn,23521,1
16344,0.0,7.23,319,63,wrestling,14207,1
2652,3.6,6.41,338,69,scratching on a cat scratching board,2270,1
6261,1.01,10.0,48,11,flying remote control drone,5429,1
23094,3.1,10.0,334,67,shooting with a slingshot,20098,1
21485,2.77,10.0,71,21,freeskating,18680,1
5248,2.67,10.0,326,65,diving (sports),4531,1
14874,0.0,9.97,312,62,playing badminton,12947,1
14491,0.0,10.0,71,21,freeskating,12623,1
24652,0.0,10.0,310,61,skateboarding,21473,1
5812,0.0,10.0,349,77,playing suona,5033,1
18843,0.0,10.0,326,65,diving (sports),16380,1
25851,0.0,10.0,349,77,playing suona,22510,1
3576,0.0,10.0,359,81,singing,3083,1
27014,0.01,10.0,310,61,skateboarding,23523,1
26209,1.38,10.0,347,75,playing mbira,22823,1
13787,0.0,10.0,19,6,riding a motorcycle (excluding drifting),12012,1
2918,0.0,10.0,145,45,baby drinking milk,2516,1
1511,0.01,10.0,37,10,laser engraving,1280,1
24950,0.0,7.74,148,46,piercing a balloon,21736,1
17432,0.0,10.0,388,83,whistling,15139,1
10190,4.78,8.37,338,69,scratching on a cat scratching board,8885,1
19205,0.0,10.0,80,26,water truck sprinkling water,16706,1
27420,0.0,10.0,232,54,cleaning a washing machine,23882,1
875,3.86,9.99,19,6,riding a motorcycle (excluding drifting),730,1
25891,0.16,10.0,352,78,performing traditional Chinese opera,22546,1
8171,0.0,10.0,4,0,playing flute ,7103,1
10666,2.49,10.0,342,71,feeding a cat,9295,1
15955,0.66,10.0,57,17,scraping putty/cement,13884,1
24236,0.0,10.0,352,78,performing traditional Chinese opera,21106,1
20552,0.0,10.0,241,57,moving with forklift,17866,1
13771,0.0,10.0,322,64,boxing,11996,1
22771,0.0,10.0,196,49,Playing the cello,19815,1
4912,0.0,10.0,12,3,carving with hand tools,4245,1
18218,0.0,10.0,55,15,deconstructing a building,15836,1
17671,0.0,10.0,349,77,playing suona,15350,1
8738,0.0,10.0,133,44,tap dancing,7591,1
26524,0.02,10.0,71,21,freeskating,23099,1
26044,0.0,9.16,108,38,playing fingerstyle guitar,22685,1
18268,2.96,8.69,338,69,scratching on a cat scratching board,15878,1
7256,2.15,10.0,84,28,playing hang (instrument),6306,1
18365,0.0,10.0,326,65,diving (sports),15964,1
3066,0.14,10.0,55,15,deconstructing a building,2642,1
14192,0.0,10.0,228,52,mowing a lawn,12365,1
3024,0.0,10.0,145,45,baby drinking milk,2603,1
18212,0.0,10.0,12,3,carving with hand tools,15830,1
22680,0.0,10.0,5,1,playing bamboo flute ,19732,1
6245,1.16,10.0,55,15,deconstructing a building,5414,1
10335,0.0,10.0,77,24,having a snowball fight,9010,1
25077,8.02,10.0,241,57,moving with forklift,21845,1
7614,3.37,10.0,52,13,brushing teeth,6631,1
18970,0.0,6.19,69,20,auto racing,16500,1
24181,0.0,10.0,4,0,playing flute ,21053,1
26653,2.43,10.0,106,37,playing djembe,23212,1
13831,0.0,10.0,56,16,mixing cement/concrete,12046,1
6871,0.0,10.0,164,48,jumping rope,5966,1
716,4.01,10.0,106,37,playing djembe,603,1
6582,0.37,9.63,19,6,riding a motorcycle (excluding drifting),5714,1
14656,0.0,10.0,360,82,shaving head,12767,1
11562,0.0,10.0,13,4,twisting balloons,10066,1
24705,0.01,10.0,343,72,plane taking off,21521,1
10088,1.86,10.0,231,53,cleaning with a robot vacuum,8795,1
9943,0.0,5.54,99,32,blowing bubbles,8668,1
23000,0.02,10.0,48,11,flying remote control drone,20016,1
8339,0.0,10.0,12,3,carving with hand tools,7245,1
441,0.0,9.99,342,71,feeding a cat,361,1
3209,0.0,10.0,77,24,having a snowball fight,2766,1
3323,3.37,8.5,235,55,using a vacuum cleaner,2864,1
12165,0.0,10.0,337,68,raining,10587,1
13512,0.0,10.0,344,73,launching a racket,11765,1
7180,2.7,6.85,305,58,playing table tennis,6239,1
667,0.0,6.61,105,36,using a massage gun,554,1
7209,0.0,8.0,120,42,playing melodica,6267,1
18984,0.0,10.0,148,46,piercing a balloon,16514,1
23362,2.02,7.98,13,4,twisting balloons,20335,1
27838,0.0,10.0,359,81,singing,24239,1
3828,1.9,10.0,4,0,playing flute ,3308,1
23054,0.0,10.0,5,1,playing bamboo flute ,20061,1
21159,0.0,9.99,322,64,boxing,18381,1
793,0.0,3.88,232,54,cleaning a washing machine,668,1
27835,0.0,10.0,359,81,singing,24236,1
1983,1.16,8.84,338,69,scratching on a cat scratching board,1687,1
6803,2.69,10.0,5,1,playing bamboo flute ,5910,1
11326,0.0,10.0,343,72,plane taking off,9866,1
10171,0.0,7.9,359,81,singing,8870,1
22930,0.0,10.0,78,25,harvesting rice,19956,1
21044,5.14,8.07,13,4,twisting balloons,18288,1
6164,0.0,10.0,131,43,practicing equestrianism,5339,1
3092,0.0,10.0,4,0,playing flute ,2662,1
2236,0.0,9.84,231,53,cleaning with a robot vacuum,1906,1
2470,0.0,10.0,235,55,using a vacuum cleaner,2108,1
5392,4.18,5.35,338,69,scratching on a cat scratching board,4655,1
24113,0.0,3.0,203,51,using a sewing machine,20996,1
11413,0.0,10.0,151,47,harvesting crops by machines,9941,1
24483,0.13,10.0,13,4,twisting balloons,21325,1
8216,0.0,10.0,57,17,scraping putty/cement,7137,1
2941,0.02,2.07,148,46,piercing a balloon,2539,1
19837,0.0,10.0,71,21,freeskating,17264,1
17561,0.0,10.0,306,59,playing volleyball,15250,1
7265,0.0,10.0,344,73,launching a racket,6315,1
14706,0.0,4.48,78,25,harvesting rice,12809,1
19894,0.0,3.0,56,16,mixing cement/concrete,17310,1
17479,0.0,10.0,48,11,flying remote control drone,15183,1
6807,0.0,9.99,5,1,playing bamboo flute ,5914,1
9734,0.0,10.0,71,21,freeskating,8471,1
7977,0.0,10.0,343,72,plane taking off,6940,1
6437,0.0,9.99,310,61,skateboarding,5590,1
9554,0.14,10.0,231,53,cleaning with a robot vacuum,8304,1
13170,0.0,10.0,57,17,scraping putty/cement,11476,1
25317,0.26,3.17,322,64,boxing,22045,1
4804,2.58,10.0,349,77,playing suona,4152,1
28033,0.0,6.16,241,57,moving with forklift,24415,1
25056,3.34,10.0,56,16,mixing cement/concrete,21828,1
39,3.78,10.0,69,20,auto racing,36,1
23650,0.0,10.0,312,62,playing badminton,20585,1
4257,0.0,10.0,359,81,singing,3673,1
6522,2.0,10.0,359,81,singing,5668,1
13468,2.86,10.0,13,4,twisting balloons,11726,1
1844,0.0,10.0,306,59,playing volleyball,1555,1
19369,0.0,10.0,74,22,milking sheep,16856,1
20102,0.0,8.21,326,65,diving (sports),17494,1
17808,0.0,10.0,306,59,playing volleyball,15476,1
8708,3.35,9.98,74,22,milking sheep,7562,1
1802,2.88,9.97,20,7,cutting with a circular saw,1517,1
11395,3.6,10.0,118,41,playing harmonica,9924,1
9448,0.0,10.0,14,5,operating a remote control car (excluding drifting/racing),8205,1
4391,0.0,10.0,20,7,cutting with a circular saw,3785,1
5523,0.0,10.0,81,27,playing erhu,4772,1
6420,3.08,6.92,199,50,arc welding,5573,1
25206,7.2,10.0,56,16,mixing cement/concrete,21955,1
25821,0.0,10.0,398,85,setting off fireworks and firecrackers,22482,1
18251,0.0,10.0,326,65,diving (sports),15867,1
26970,1.56,9.64,133,44,tap dancing,23480,1
4536,2.05,9.87,235,55,using a vacuum cleaner,3904,1
4095,0.0,10.0,55,15,deconstructing a building,3520,1
10467,5.54,8.86,232,54,cleaning a washing machine,9125,1
2675,4.79,10.0,360,82,shaving head,2292,1
24788,0.01,10.0,151,47,harvesting crops by machines,21591,1
24534,0.0,10.0,359,81,singing,21370,1
4475,1.1,8.91,77,24,having a snowball fight,3854,1
17771,3.44,6.56,19,6,riding a motorcycle (excluding drifting),15443,1
13924,0.0,9.97,199,50,arc welding,12128,1
8084,0.0,10.0,203,51,using a sewing machine,7025,1
14380,8.43,10.0,235,55,using a vacuum cleaner,12527,1
12033,3.35,10.0,104,35,fingerboarding,10472,1
9951,0.0,10.0,20,7,cutting with a circular saw,8674,1
10773,3.98,6.02,151,47,harvesting crops by machines,9393,1
16603,7.64,9.45,312,62,playing badminton,14438,1
4580,0.0,10.0,14,5,operating a remote control car (excluding drifting/racing),3946,1
8366,0.0,3.37,69,20,auto racing,7267,1
20429,0.0,10.0,57,17,scraping putty/cement,17774,1
8328,0.0,10.0,388,83,whistling,7234,1
17038,0.0,9.63,84,28,playing hang (instrument),14808,1
27847,2.64,10.0,349,77,playing suona,24246,1
7536,0.0,10.0,348,76,playing piano,6564,1
22781,0.0,10.0,120,42,playing melodica,19825,1
22016,0.0,10.0,131,43,practicing equestrianism,19134,1
24080,0.0,10.0,337,68,raining,20965,1
20318,0.01,10.0,319,63,wrestling,17686,1
27913,0.0,6.6,334,67,shooting with a slingshot,24306,1
25901,0.23,10.0,36,9,modifying car,22556,1
25491,0.01,10.0,360,82,shaving head,22191,1
25849,2.15,7.85,74,22,milking sheep,22508,1
10669,0.0,10.0,57,17,scraping putty/cement,9298,1
27879,0.0,10.0,349,77,playing suona,24275,1
11582,4.35,10.0,151,47,harvesting crops by machines,10085,1
20188,0.0,6.76,231,53,cleaning with a robot vacuum,17577,1
22496,0.0,10.0,310,61,skateboarding,19557,1
12218,0.0,10.0,13,4,twisting balloons,10638,1
5757,0.0,10.0,352,78,performing traditional Chinese opera,4979,1
3897,0.0,10.0,145,45,baby drinking milk,3361,1
22887,0.0,10.0,310,61,skateboarding,19917,1
19007,2.82,7.19,56,16,mixing cement/concrete,16534,1
24930,0.0,10.0,231,53,cleaning with a robot vacuum,21719,1
26676,0.0,6.79,48,11,flying remote control drone,23229,1
23784,5.55,8.55,326,65,diving (sports),20702,1
2566,0.0,10.0,71,21,freeskating,2189,1
6319,0.0,6.31,326,65,diving (sports),5481,1
19225,0.0,3.28,71,21,freeskating,16726,1
17263,0.0,6.4,57,17,scraping putty/cement,14995,1
24012,0.71,9.29,36,9,modifying car,20910,1
12426,0.27,10.0,78,25,harvesting rice,10836,1
6794,0.0,10.0,5,1,playing bamboo flute ,5904,1
26187,2.82,10.0,76,23,feeding dogs,22805,1
3827,0.0,10.0,310,61,skateboarding,3307,1
4045,1.44,10.0,343,72,plane taking off,3474,1
12590,1.13,10.0,232,54,cleaning a washing machine,10975,1
17666,0.0,10.0,310,61,skateboarding,15345,1
21028,0.01,10.0,69,20,auto racing,18278,1
7255,6.67,9.99,360,82,shaving head,6305,1
25096,0.0,10.0,102,34,playing hulusi,21864,1
24021,0.0,4.19,310,61,skateboarding,20919,1
6263,3.71,6.29,145,45,baby drinking milk,5431,1
22919,0.0,10.0,241,57,moving with forklift,19948,1
14062,0.0,8.66,20,7,cutting with a circular saw,12253,1
10848,4.59,9.99,145,45,baby drinking milk,9455,1
1500,0.0,10.0,398,85,setting off fireworks and firecrackers,1269,1
492,0.0,10.0,102,34,playing hulusi,405,1
13471,0.0,10.0,13,4,twisting balloons,11729,1
9328,0.0,10.0,74,22,milking sheep,8101,1
14860,1.58,10.0,344,73,launching a racket,12935,1
26333,0.0,10.0,352,78,performing traditional Chinese opera,22931,1
25046,0.0,10.0,13,4,twisting balloons,21821,1
7772,2.36,7.64,306,59,playing volleyball,6765,1
23802,0.0,10.0,57,17,scraping putty/cement,20720,1
23860,0.56,4.39,231,53,cleaning with a robot vacuum,20777,1
2520,1.64,9.95,199,50,arc welding,2148,1
23077,0.0,2.9,310,61,skateboarding,20082,1
14576,0.0,10.0,333,66,practicing archery,12700,1
19372,0.0,10.0,240,56,laser beam welding,16858,1
24404,6.23,9.46,312,62,playing badminton,21253,1
22223,0.0,10.0,55,15,deconstructing a building,19325,1
9339,0.0,10.0,57,17,scraping putty/cement,8110,1
19864,4.23,10.0,20,7,cutting with a circular saw,17289,1
17824,0.0,7.93,14,5,operating a remote control car (excluding drifting/racing),15490,1
9175,0.42,9.58,36,9,modifying car,7974,1
24327,0.0,10.0,151,47,harvesting crops by machines,21190,1
8506,0.0,10.0,84,28,playing hang (instrument),7387,1
16472,0.0,10.0,305,58,playing table tennis,14318,1
24444,0.0,10.0,347,75,playing mbira,21291,1
22485,0.0,9.27,100,33,carving wood,19546,1
4367,3.99,10.0,36,9,modifying car,3763,1
162,0.0,6.13,13,4,twisting balloons,131,1
16290,0.0,5.08,338,69,scratching on a cat scratching board,14163,1
27741,0.0,10.0,104,35,fingerboarding,24158,1
13349,0.0,10.0,231,53,cleaning with a robot vacuum,11624,1
24983,1.2,8.8,105,36,using a massage gun,21764,1
2857,0.0,3.89,4,0,playing flute ,2457,1
21225,0.0,10.0,310,61,skateboarding,18442,1
11737,2.9,7.1,100,33,carving wood,10225,1
8827,0.0,10.0,84,28,playing hang (instrument),7669,1
1315,3.22,4.71,228,52,mowing a lawn,1110,1
4618,1.38,10.0,106,37,playing djembe,3983,1
13034,0.0,10.0,76,23,feeding dogs,11355,1
14279,3.29,10.0,20,7,cutting with a circular saw,12447,1
23934,0.0,10.0,133,44,tap dancing,20844,1
11973,0.0,9.99,334,67,shooting with a slingshot,10420,1
1506,3.4,9.99,228,52,mowing a lawn,1275,1
16482,3.88,6.12,105,36,using a massage gun,14328,1
2082,1.66,4.91,235,55,using a vacuum cleaner,1769,1
19409,0.0,10.0,333,66,practicing archery,16892,1
5621,0.0,10.0,48,11,flying remote control drone,4854,1
6371,0.0,3.0,74,22,milking sheep,5527,1
21366,0.0,10.0,12,3,carving with hand tools,18572,1
14013,0.96,9.05,232,54,cleaning a washing machine,12209,1
6799,0.0,10.0,77,24,having a snowball fight,5906,1
21008,0.01,10.0,151,47,harvesting crops by machines,18261,1
7002,0.0,10.0,69,20,auto racing,6078,1
10316,0.0,10.0,48,11,flying remote control drone,8995,1
6874,3.58,6.41,333,66,practicing archery,5969,1
21266,2.3,7.7,13,4,twisting balloons,18479,1
10273,0.0,10.0,99,32,blowing bubbles,8960,1
661,3.63,10.0,84,28,playing hang (instrument),549,1
11335,0.0,10.0,346,74,playing drum,9873,1
13355,0.0,9.97,77,24,having a snowball fight,11630,1
1776,2.47,10.0,120,42,playing melodica,1491,1
24023,0.0,9.45,69,20,auto racing,20921,1
11382,0.0,10.0,306,59,playing volleyball,9911,1
14446,0.0,10.0,71,21,freeskating,12584,1
19386,0.0,10.0,360,82,shaving head,16872,1
4174,0.0,10.0,118,41,playing harmonica,3592,1
5112,0.0,8.27,37,10,laser engraving,4421,1
18462,2.06,7.95,235,55,using a vacuum cleaner,16046,1
6490,0.0,10.0,108,38,playing fingerstyle guitar,5639,1
20214,0.84,10.0,343,72,plane taking off,17594,1
8815,1.97,10.0,341,70,panda eating bamboo,7659,1
19352,1.28,10.0,322,64,boxing,16839,1
4910,0.93,10.0,12,3,carving with hand tools,4243,1
12862,0.0,10.0,20,7,cutting with a circular saw,11211,1
15809,2.75,10.0,32,8,washing car ,13761,1
17953,0.0,10.0,326,65,diving (sports),15608,1
12077,0.0,10.0,312,62,playing badminton,10512,1
17756,0.0,5.7,108,38,playing fingerstyle guitar,15428,1
18634,0.0,10.0,319,63,wrestling,16187,1
7834,3.5,6.5,76,23,feeding dogs,6822,1
5532,0.0,10.0,20,7,cutting with a circular saw,4779,1
5443,4.15,10.0,20,7,cutting with a circular saw,4700,1
6469,0.0,7.5,151,47,harvesting crops by machines,5619,1
6590,0.0,10.0,343,72,plane taking off,5722,1
9477,0.0,10.0,100,33,carving wood,8233,1
20714,0.0,3.0,344,73,launching a racket,18007,1
22062,2.99,7.0,334,67,shooting with a slingshot,19175,1
8025,0.0,10.0,57,17,scraping putty/cement,6977,1
19040,0.0,3.96,312,62,playing badminton,16560,1
5313,0.0,10.0,55,15,deconstructing a building,4584,1
23224,2.48,7.52,334,67,shooting with a slingshot,20213,1
25519,0.0,5.76,99,32,blowing bubbles,22219,1
22723,1.25,8.74,49,12,drifting car,19773,1
853,0.0,10.0,32,8,washing car ,712,1
24655,0.0,10.0,56,16,mixing cement/concrete,21476,1
11810,6.21,9.85,32,8,washing car ,10279,1
17673,3.1,10.0,13,4,twisting balloons,15352,1
4863,0.0,9.5,14,5,operating a remote control car (excluding drifting/racing),4201,1
11812,0.0,8.25,99,32,blowing bubbles,10280,1
12388,0.0,5.12,232,54,cleaning a washing machine,10800,1
23677,0.0,5.72,398,85,setting off fireworks and firecrackers,20609,1
13281,3.39,10.0,334,67,shooting with a slingshot,11565,1
18125,0.0,6.45,235,55,using a vacuum cleaner,15760,1
728,0.0,10.0,326,65,diving (sports),613,1
15735,0.0,5.7,36,9,modifying car,13697,1
23037,2.43,10.0,84,28,playing hang (instrument),20047,1
22486,2.44,10.0,14,5,operating a remote control car (excluding drifting/racing),19547,1
14295,7.6,10.0,76,23,feeding dogs,12462,1
18518,0.0,10.0,76,23,feeding dogs,16094,1
14897,2.79,10.0,13,4,twisting balloons,12968,1
724,0.0,2.23,100,33,carving wood,609,1
25380,0.0,10.0,337,68,raining,22101,1
4182,0.0,10.0,71,21,freeskating,3600,1
2505,3.01,10.0,120,42,playing melodica,2137,1
16983,0.0,10.0,131,43,practicing equestrianism,14760,1
14714,0.0,10.0,312,62,playing badminton,12817,1
10760,0.0,10.0,307,60,playing tennis,9382,1
6592,0.0,10.0,203,51,using a sewing machine,5724,1
24381,5.55,10.0,398,85,setting off fireworks and firecrackers,21233,1
19931,0.0,10.0,57,17,scraping putty/cement,17346,1
12113,0.0,10.0,352,78,performing traditional Chinese opera,10538,1
24650,0.05,7.2,54,14,cleaning carpet,21471,1
7262,3.26,10.0,71,21,freeskating,6312,1
6674,0.0,10.0,341,70,panda eating bamboo,5801,1
24888,4.36,10.0,359,81,singing,21683,1
10778,0.0,10.0,359,81,singing,9398,1
26917,0.02,8.41,20,7,cutting with a circular saw,23433,1
